year,intervention_year,test_reduction,mean,upper_CI,lower_CI
2047,2025,0,6.2103625e-4,7.676604499999998e-4,4.812704e-4
2047,2025,20,7.3842809e-4,9.040706999999999e-4,5.782994499999999e-4
2047,2025,40,8.9927319e-4,0.00109009925,7.241566e-4
2047,2025,60,0.00111632561,0.001351886,9.092689e-4
2047,2025,80,0.00140298864,0.0017153862499999998,0.0011346905
2047,2025,100,0.00176101,0.00215231825,0.0014178465000000001
2048,2025,0,5.6613112e-4,7.053917749999998e-4,4.34766075e-4
2048,2025,20,6.7835712e-4,8.3537585e-4,5.263084249999999e-4
2048,2025,40,8.3365492e-4,0.0010171045000000002,6.655594e-4
2048,2025,60,0.00104524083,0.0012753905000000001,8.445342e-4
2048,2025,80,0.00132715889,0.0016350415,0.00106498775
2048,2025,100,0.0016818349,0.00207025975,0.0013447957499999998
2049,2025,0,5.1591873e-4,6.480601249999998e-4,3.9258405e-4
2049,2025,20,6.2306919e-4,7.717180749999999e-4,4.78811425e-4
2049,2025,40,7.7280012e-4,9.497674e-4,6.114923e-4
2049,2025,60,9.787162e-4,0.00120215275,7.83283925e-4
2049,2025,80,0.00125543201,0.00155877575,9.99291425e-4
2049,2025,100,0.0016060287,0.00199119475,0.00127511925
2050,2025,0,4.7002968e-4,5.953489249999999e-4,3.5431632500000003e-4
2050,2025,20,5.7225132e-4,7.12841725e-4,4.35445175e-4
2050,2025,40,7.164889199999999e-4,8.881437e-4,5.616779000000001e-4
2050,2025,60,9.1667221e-4,0.0011334065000000002,7.261419999999999e-4
2050,2025,80,0.00118791992,0.0014868232499999998,9.376103500000001e-4
2050,2025,100,0.00153394472,0.00191561475,0.0012090364999999999
2051,2025,0,4.2802867e-4,5.474542999999998e-4,3.1955585e-4
2051,2025,20,5.2545483e-4,6.5959345e-4,3.9579009999999996e-4
2051,2025,40,6.6426474e-4,8.30772125e-4,5.15697075e-4
2051,2025,60,8.5865082e-4,0.00107078,6.72871525e-4
2051,2025,80,0.00112416854,0.001418655,8.79747525e-4
2051,2025,100,0.00146513642,0.00184302025,0.00114617375
2052,2025,0,3.8949278e-4,5.026749249999998e-4,2.8788135000000004e-4
2052,2025,20,4.8228382e-4,6.111325999999999e-4,3.59435875e-4
2052,2025,40,6.1578458e-4,7.77351425e-4,4.73190375e-4
2052,2025,60,8.0439766e-4,0.001012162,6.23244025e-4
2052,2025,80,0.00106405513,0.0013542099999999998,8.25932125e-4
2052,2025,100,0.00139965625,0.00177355225,0.0010865105
2053,2025,0,3.5418563e-4,4.614141999999999e-4,2.59060825e-4
2053,2025,20,4.4250641e-4,5.663012499999999e-4,3.2615154999999997e-4
2053,2025,40,5.7083178e-4,7.27663425e-4,4.339442e-4
2053,2025,60,7.5372693e-4,9.572716e-4,5.776346249999999e-4
2053,2025,80,0.00100744284,0.00129352125,7.7549615e-4
2053,2025,100,0.00133743725,0.0017071665,0.00102996725
2054,2025,0,3.2182944e-4,4.2341714999999993e-4,2.3280652500000002e-4
2054,2025,20,4.058784e-4,5.248963999999999e-4,2.956688e-4
2054,2025,40,5.2922317e-4,6.815871249999999e-4,3.97736475e-4
2054,2025,60,7.065572899999999e-4,9.061009499999999e-4,5.35277775e-4
2054,2025,80,9.5440327e-4,0.001236634,7.2839545e-4
2054,2025,100,0.00127875708,0.0016443035,9.76714025e-4
2055,2025,0,2.9219347e-4,3.88486075e-4,2.08871125e-4
2055,2025,20,3.7220695e-4,4.867828749999999e-4,2.677593e-4
2055,2025,40,4.908352e-4,6.390850249999999e-4,3.64391975e-4
2055,2025,60,6.6287997e-4,8.587541499999998e-4,4.9608025e-4
2055,2025,80,9.0510391e-4,0.00118208625,6.846451e-4
2055,2025,100,0.00122402191,0.00158556425,9.27069925e-4
2056,2025,0,2.6506511e-4,3.5645135e-4,1.87091625e-4
2056,2025,20,3.4123838e-4,4.516269499999999e-4,2.4222347500000001e-4
2056,2025,40,4.5535933e-4,5.997489999999998e-4,3.33364025e-4
2056,2025,60,6.2231816e-4,8.160622499999999e-4,4.5974452499999996e-4
2056,2025,80,8.5908342e-4,0.0011307392499999998,6.439099500000001e-4
2056,2025,100,0.001172676,0.0015302935,8.809227500000001e-4
2057,2025,0,2.4024722e-4,3.2707284999999994e-4,1.6728927499999998e-4
2057,2025,20,3.127723e-4,4.199425749999999e-4,2.18873375e-4
2057,2025,40,4.2259875e-4,5.633679249999997e-4,3.045112e-4
2057,2025,60,5.846917e-4,7.766920249999998e-4,4.2609500000000003e-4
2057,2025,80,8.1620012e-4,0.00108272075,6.0604075e-4
2057,2025,100,0.00112463781,0.00147846175,8.377394749999999e-4
2058,2025,0,2.1760998e-4,3.005627749999999e-4,1.493497e-4
2058,2025,20,2.8667286e-4,3.915568249999999e-4,1.97586625e-4
2058,2025,40,3.9241351e-4,5.306589999999997e-4,2.78028575e-4
2058,2025,60,5.4986393e-4,7.398502999999999e-4,3.9492765e-4
2058,2025,80,7.7633192e-4,0.0010394745,5.6972655e-4
2058,2025,100,0.00107981392,0.0014300089999999999,7.975390500000001e-4
2059,2025,0,1.9702549e-4,2.7711214999999993e-4,1.3317095e-4
2059,2025,20,2.6279186e-4,3.654797499999999e-4,1.782437e-4
2059,2025,40,3.6462843e-4,5.012448749999997e-4,2.5377845e-4
2059,2025,60,5.176266e-4,7.056955999999999e-4,3.66145325e-4
2059,2025,80,7.3923336e-4,9.9987745e-4,5.3585995e-4
2059,2025,100,0.00103791748,0.0013846104999999998,7.601065750000001e-4
2060,2025,0,1.7836054e-4,2.556637499999999e-4,1.186436e-4
2060,2025,20,2.4097955e-4,3.415204249999999e-4,1.6072165e-4
2060,2025,40,3.3907071e-4,4.741045499999997e-4,2.3162175e-4
2060,2025,60,4.8777816e-4,6.739615499999998e-4,3.3960435e-4
2060,2025,80,7.0466955e-4,9.6309775e-4,5.043737249999999e-4
2060,2025,100,9.9867353e-4,0.0013435327499999998,7.252331500000001e-4
2061,2025,0,1.61504729e-4,2.3612367499999993e-4,1.0565532499999999e-4
2061,2025,20,2.2113627e-4,3.1960132499999987e-4,1.4488987500000002e-4
2061,2025,40,3.156608e-4,4.491883249999998e-4,2.11456625e-4
2061,2025,60,4.602748e-4,6.446574499999998e-4,3.1522795e-4
2061,2025,80,6.726543e-4,9.2900015e-4,4.7519455e-4
2061,2025,100,9.6217669e-4,0.0013058105,6.92930825e-4
2062,2025,0,1.4626763e-4,2.1829102499999994e-4,9.40380775e-5
2062,2025,20,2.0306061e-4,2.995102999999999e-4,1.303114e-4
2062,2025,40,2.9418656e-4,4.262691499999998e-4,1.9308585e-4
2062,2025,60,4.3489596e-4,6.175560249999999e-4,2.91902525e-4
2062,2025,80,6.4296444e-4,8.973362749999999e-4,4.48198475e-4
2062,2025,100,9.2820852e-4,0.00127070125,6.629847250000001e-4
2063,2025,0,1.32577727e-4,2.0183239999999993e-4,8.372327e-5
2063,2025,20,1.86681141e-4,2.811742999999999e-4,1.1725035e-4
2063,2025,40,2.7457671e-4,4.0527297499999977e-4,1.764379e-4
2063,2025,60,4.1157217e-4,5.9258785e-4,2.70213675e-4
2063,2025,80,6.1553603e-4,8.680506999999999e-4,4.22798625e-4
2063,2025,100,8.967108800000001e-4,0.00123824875,6.353320250000001e-4
2064,2025,0,1.20260787e-4,1.8663959999999993e-4,7.4486655e-5
2064,2025,20,1.7180967e-4,2.643886499999999e-4,1.0553792499999999e-4
2064,2025,40,2.5662509e-4,3.859677499999998e-4,1.6132754999999998e-4
2064,2025,60,3.9007599e-4,5.695005999999999e-4,2.50297775e-4
2064,2025,80,5.9011805e-4,8.408583249999999e-4,3.975939e-4
2064,2025,100,8.6740684e-4,0.00120812,6.082963e-4
2065,2025,0,1.09208523e-4,1.7282847499999995e-4,6.6325695e-5
2065,2025,20,1.58331984e-4,2.490303499999999e-4,9.50694075e-5
2065,2025,40,2.4020857e-4,3.6821752499999975e-4,1.476417e-4
2065,2025,60,3.702718e-4,5.481448499999999e-4,2.3203634999999998e-4
2065,2025,80,5.6655862e-4,8.155926999999998e-4,3.74235975e-4
2065,2025,100,8.401234e-4,0.00118003675,5.830068499999999e-4
2066,2025,0,9.9288145e-5,1.6025582499999995e-4,5.9121255e-5
2066,2025,20,1.46106681e-4,2.349494499999999e-4,8.571347249999999e-5
2066,2025,40,2.2517392e-4,3.518561999999998e-4,1.35239825e-4
2066,2025,60,3.5199086e-4,5.283342249999998e-4,2.15277875e-4
2066,2025,80,5.4466981e-4,7.920416749999997e-4,3.5256085e-4
2066,2025,100,8.1464715e-4,0.0011537532499999999,5.594731249999999e-4
2067,2025,0,9.0351825e-5,1.4874587499999996e-4,5.27479325e-5
2067,2025,20,1.34964253e-4,2.2193684999999993e-4,7.732931499999999e-5
2067,2025,40,2.11317085e-4,3.366206249999998e-4,1.2395407499999998e-4
2067,2025,60,3.3497678e-4,5.097372999999999e-4,1.9998022500000002e-4
2067,2025,80,5.2412183e-4,7.697773999999998e-4,3.32325425e-4
2067,2025,100,7.9055103e-4,0.0011287142499999997,5.37370875e-4
2068,2025,0,8.2303764e-5,1.3822979999999997e-4,4.7102452500000005e-5
2068,2025,20,1.24823391e-4,2.0996427499999992e-4,6.98145825e-5
2068,2025,40,1.98586169e-4,3.2253909999999976e-4,1.13689625e-4
2068,2025,60,3.1922779e-4,4.9245255e-4,1.86143475e-4
2068,2025,80,5.0498954e-4,7.489944999999997e-4,3.13509325e-4
2068,2025,100,7.6801591e-4,0.0011052565,5.167566750000001e-4
2069,2025,0,7.5047464e-5,1.2860644999999999e-4,4.20973125e-5
2069,2025,20,1.1558188e-4,1.9892734999999996e-4,6.30736675e-5
2069,2025,40,1.86871771e-4,3.0950114999999973e-4,1.042953e-4
2069,2025,60,3.04626e-4,4.763610249999999e-4,1.7363705e-4
2069,2025,80,4.8714527e-4,7.295618999999996e-4,2.95950875e-4
2069,2025,100,7.4690193e-4,0.001083241,4.97450525e-4
2070,2025,0,6.8498464e-5,1.1978767499999997e-4,3.765653249999999e-5
2070,2025,20,1.07149487e-4,1.8873649999999993e-4,5.7022875e-5
2070,2025,40,1.76077468e-4,2.974123499999998e-4,9.552052e-5
2070,2025,60,2.9106697e-4,4.6135815e-4,1.6210952499999998e-4
2070,2025,80,4.7047513e-4,7.113633249999997e-4,2.795527e-4
2070,2025,100,7.2708342e-4,0.0010625424999999998,4.791648e-4
2071,2025,0,6.2577091e-5,1.1168827499999998e-4,3.371044e-5
2071,2025,20,9.9439677e-5,1.7930177499999995e-4,5.1537819999999994e-5
2071,2025,40,1.66107316e-4,2.8617064999999977e-4,8.7731165e-5
2071,2025,60,2.7844253e-4,4.4732735e-4,1.514639e-4
2071,2025,80,4.5485434e-4,6.942610749999995e-4,2.64235525e-4
2071,2025,100,7.0841399e-4,0.0010429862499999997,4.5925365e-4
2072,2025,0,5.721374e-5,1.0423167499999997e-4,3.01996e-5
2072,2025,20,9.2374753e-5,1.7053717499999996e-4,4.65667525e-5
2072,2025,40,1.56872651e-4,2.7567662499999976e-4,8.07529e-5
2072,2025,60,2.6664768e-4,4.3414899999999994e-4,1.4160865e-4
2072,2025,80,4.4015419e-4,6.781111749999996e-4,2.50574475e-4
2072,2025,100,6.9073204e-4,0.0010243969999999998,4.4041070000000004e-4
2073,2025,0,5.2350046e-5,9.736780499999999e-5,2.70685775e-5
2073,2025,20,8.5898947e-5,1.6240984999999993e-4,4.2092590000000004e-5
2073,2025,40,1.48326591e-4,2.659188999999998e-4,7.4373155e-5
2073,2025,60,2.5565387e-4,4.218394749999999e-4,1.32487825e-4
2073,2025,80,4.2637734e-4,6.629714499999995e-4,2.38148875e-4
2073,2025,100,6.7408517e-4,0.0010068985999999998,4.2253395e-4
2074,2025,0,4.7925551e-5,9.103109999999998e-5,2.4266584999999998e-5
2074,2025,20,7.9945688e-5,1.5485222499999994e-4,3.8053969999999996e-5
2074,2025,40,1.4039672e-4,2.5682604999999984e-4,6.85253525e-5
2074,2025,60,2.4538245e-4,4.1032167499999996e-4,1.2402537499999998e-4
2074,2025,80,4.1343866e-4,6.487553499999996e-4,2.265026e-4
2074,2025,100,6.5838227e-4,9.903972749999998e-4,4.056052e-4
2075,2025,0,4.3896664e-5,8.517543249999998e-5,2.1756585e-5
2075,2025,20,7.4467594e-5,1.4781824999999995e-4,3.440604e-5
2075,2025,40,1.3303195e-4,2.4835059999999976e-4,6.316105e-5
2075,2025,60,2.3577944e-4,3.995436e-4,1.161673e-4
2075,2025,80,4.0128168e-4,6.354076999999995e-4,2.1557869999999998e-4
2075,2025,100,6.4356495e-4,9.748445749999998e-4,3.89576e-4
2076,2025,0,4.0233475e-5,7.977199999999998e-5,1.95124775e-5
2076,2025,20,6.9433314e-5,1.4128349999999995e-4,3.11171425e-5
2076,2025,40,1.26201547e-4,2.4047007499999982e-4,5.81997575e-5
2076,2025,60,2.26816674e-4,3.894882e-4,1.08877025e-4
2076,2025,80,3.8988387e-4,6.229211249999995e-4,2.0534065000000001e-4
2076,2025,100,6.2961834e-4,9.602372999999997e-4,3.74415825e-4
2077,2025,0,3.6894484e-5,7.477340999999999e-5,1.75008975e-5
2077,2025,20,6.479546e-5,1.3519582499999997e-4,2.81740325e-5
2077,2025,40,1.19851443e-4,2.331269999999998e-4,5.362636e-5
2077,2025,60,2.18433004e-4,3.8008905000000003e-4,1.02100025e-4
2077,2025,80,3.7917598e-4,6.112169749999995e-4,1.95718975e-4
2077,2025,100,6.1646498e-4,9.464913249999996e-4,3.6005010000000003e-4
2078,2025,0,3.3847337e-5,7.014426499999998e-5,1.5695275e-5
2078,2025,20,6.0517985e-5,1.2952074999999995e-4,2.55260625e-5
2078,2025,40,1.13942516e-4,2.262838499999998e-4,4.94237175e-5
2078,2025,60,2.10586904e-4,3.7130714999999997e-4,9.57939425e-5
2078,2025,80,3.6911607e-4,6.002563499999994e-4,1.86655125e-4
2078,2025,100,6.040647e-4,9.335703249999997e-4,3.4642977500000003e-4
2079,2025,0,3.1065337000000003e-5,6.585514499999999e-5,1.4073835e-5
2079,2025,20,5.6570853e-5,1.2422774999999996e-4,2.312643e-5
2079,2025,40,1.08441813e-4,2.1990767499999978e-4,4.5560285000000004e-5
2079,2025,60,2.03243344e-4,3.63108025e-4,8.992312e-5
2079,2025,80,3.5966793e-4,5.900029749999995e-4,1.784173e-4
2079,2025,100,5.9238133e-4,9.214414499999997e-4,3.3351379999999996e-4
2080,2025,0,2.8530405e-5,6.188807749999999e-5,1.26211925e-5
2080,2025,20,5.2934868e-5,1.1930277499999997e-4,2.09561475e-5
2080,2025,40,1.03330545e-4,2.139879999999998e-4,4.20146175e-5
2080,2025,60,1.96386339e-4,3.5551485e-4,8.44654975e-5
2080,2025,80,3.5082103e-4,5.804583749999994e-4,1.7167867500000002e-4
2080,2025,100,5.8141284e-4,9.101195999999996e-4,3.24434075e-4
2081,2025,0,2.62096386e-5,5.8201284999999993e-5,1.13129925e-5
2081,2025,20,4.9569941e-5,1.1469619999999995e-4,1.8984135000000003e-5
2081,2025,40,9.8559479e-5,2.0846224999999978e-4,3.874715e-5
2081,2025,60,1.89954941e-4,3.4842585000000004e-4,7.93722375e-5
2081,2025,80,3.4250067e-4,5.715271749999995e-4,1.652965e-4
2081,2025,100,5.7106944e-4,8.994895499999996e-4,3.1586795e-4
2082,2025,0,2.40940408e-5,5.478800999999999e-5,1.014093e-5
2082,2025,20,4.6467859e-5,1.1040607499999996e-4,1.72000775e-5
2082,2025,40,9.4123556e-5,2.0333599999999982e-4,3.5747304999999996e-5
2082,2025,60,1.83950694e-4,3.4185155e-4,7.4990995e-5
2082,2025,80,3.3472006e-4,5.632423749999994e-4,1.593016e-4
2082,2025,100,5.6138095e-4,8.896090999999996e-4,3.07804475e-4
2083,2025,0,2.21563185e-5,5.161233249999999e-5,9.085402749999999e-6
2083,2025,20,4.359471e-5,1.0638982499999996e-4,1.55787675e-5
2083,2025,40,8.9979961e-5,1.985526749999998e-4,3.29819325e-5
2083,2025,60,1.7831953e-4,3.35722375e-4,7.110191e-5
2083,2025,80,3.2741105e-4,5.555134499999994e-4,1.5365067499999998e-4
2083,2025,100,5.5226437e-4,8.803712999999996e-4,3.00000375e-4
2084,2025,0,2.03850768e-5,4.8662095e-5,8.137419249999999e-6
2084,2025,20,4.0937927e-5,1.0263544999999997e-4,1.4108585e-5
2084,2025,40,8.6115862e-5,1.9378517499999982e-4,3.04374025e-5
2084,2025,60,1.73049909e-4,3.3003027499999997e-4,6.74646125e-5
2084,2025,80,3.2056654e-4,5.483423999999993e-4,1.48330625e-4
2084,2025,100,5.4372089e-4,8.717895249999996e-4,2.9263155e-4
2085,2025,0,1.87658843e-5,4.5919682499999996e-5,7.286311e-6
2085,2025,20,3.8480417e-5,9.912408749999997e-5,1.277581e-5
2085,2025,40,8.2511208e-5,1.8930187499999982e-4,2.8096084999999996e-5
2085,2025,60,1.68118751e-4,3.2474877499999997e-4,6.4061875e-5
2085,2025,80,3.1416162e-4,5.421437749999994e-4,1.43322825e-4
2085,2025,100,5.3572608e-4,8.638401499999996e-4,2.8481227500000005e-4
2086,2025,0,1.72820019e-5,4.3362684999999996e-5,6.520437749999999e-6
2086,2025,20,3.62010015e-5,9.582760499999997e-5,1.1564959999999999e-5
2086,2025,40,7.9138672e-5,1.8510147499999983e-4,2.59372025e-5
2086,2025,60,1.63490959e-4,3.198322999999999e-4,6.0871095e-5
2086,2025,80,3.081518e-4,5.364239499999993e-4,1.37948275e-4
2086,2025,100,5.2822632e-4,8.564540749999996e-4,2.76623575e-4
2087,2025,0,1.59249427e-5,4.098155e-5,5.833399499999999e-6
2087,2025,20,3.40900838e-5,9.273656249999998e-5,1.046773e-5
2087,2025,40,7.598803e-5,1.8117544999999983e-4,2.39505875e-5
2087,2025,60,1.59156314e-4,3.1527137499999996e-4,5.7867705e-5
2087,2025,80,3.0252896e-4,5.311559249999994e-4,1.3247005e-4
2087,2025,100,5.2121928e-4,8.496375249999995e-4,2.6887730000000004e-4
2088,2025,0,1.46836694e-5,3.87621625e-5,5.217430749999999e-6
2088,2025,20,3.21340026e-5,8.983368249999998e-5,9.473860000000001e-6
2088,2025,40,7.304203e-5,1.7750084999999983e-4,2.21016625e-5
2088,2025,60,1.55092935e-4,3.1103695e-4,5.494239250000001e-5
2088,2025,80,2.972664e-4,5.263046499999994e-4,1.2730325e-4
2088,2025,100,5.1467481e-4,8.433558749999995e-4,2.61547975e-4
2089,2025,0,1.3547965e-5,3.66953825e-5,4.6654665e-6
2089,2025,20,3.03199556e-5,8.710259249999997e-5,8.57386725e-6
2089,2025,40,7.0284244e-5,1.7405457499999983e-4,2.03920475e-5
2089,2025,60,1.51279513e-4,3.0710149999999995e-4,5.18713275e-5
2089,2025,80,2.92337576e-4,5.218611499999994e-4,1.224274e-4
2089,2025,100,5.0856137e-4,8.375698749999995e-4,2.5460960000000003e-4
2090,2025,0,1.25060783e-5,3.47599425e-5,4.16979e-6
2090,2025,20,2.86323367e-5,8.452029999999998e-5,7.7572175e-6
2090,2025,40,6.7692963e-5,1.7080514999999984e-4,1.8816370000000003e-5
2090,2025,60,1.47685216e-4,3.0341949999999993e-4,4.8994660000000004e-5
2090,2025,80,2.87699042e-4,5.181779499999993e-4,1.1781265e-4
2090,2025,100,5.0282222e-4,8.322013749999994e-4,2.48022175e-4
2091,2025,0,1.15521066e-5,3.2949375e-5,3.7261102500000003e-6
2091,2025,20,2.70642772e-5,8.207994749999997e-5,7.0181715e-6
2091,2025,40,6.5260364e-5,1.6774294999999986e-4,1.7361050000000002e-5
2091,2025,60,1.44301102e-4,2.9998094999999993e-4,4.6298585e-5
2091,2025,80,2.83341699e-4,5.147870999999994e-4,1.1345047499999999e-4
2091,2025,100,4.9744987e-4,8.272481749999995e-4,2.4177675e-4
2092,2025,0,1.06763335e-5,3.124964249999999e-5,3.32816325e-6
2092,2025,20,2.56026667e-5,7.976179999999997e-5,6.34804525e-6
2092,2025,40,6.2967757e-5,1.6483902499999986e-4,1.60083375e-5
2092,2025,60,1.41099573e-4,2.967448499999999e-4,4.376315250000001e-5
2092,2025,80,2.79225647e-4,5.116309749999993e-4,1.0931345e-4
2092,2025,100,4.9239003e-4,8.226331749999994e-4,2.35663325e-4
2093,2025,0,9.8719808e-6,2.9651849999999996e-5,2.9714562499999997e-6
2093,2025,20,2.42387229e-5,7.755409499999997e-5,5.74061125e-6
2093,2025,40,6.0803173999999996e-5,1.6207679999999988e-4,1.47727675e-5
2093,2025,60,1.38063723e-4,2.936871499999999e-4,4.1375722499999996e-5
2093,2025,80,2.75327157e-4,5.086774749999993e-4,0.00010538662499999999
2093,2025,100,4.8761144e-4,8.183157999999994e-4,2.2982905e-4
2094,2025,0,9.1346513e-6,2.8151407499999997e-5,2.65280825e-6
2094,2025,20,2.29674555e-5,7.545252749999997e-5,5.1915255e-6
2094,2025,40,5.8761214e-5,1.5945022499999986e-4,1.37119275e-5
2094,2025,60,1.35187485e-4,2.9080194999999993e-4,3.9045822499999996e-5
2094,2025,80,2.71639835e-4,5.059220249999994e-4,1.0166158e-4
2094,2025,100,4.8310842e-4,8.142964249999993e-4,2.2427347499999998e-4
2095,2025,0,8.4585242e-6,2.6741019999999995e-5,2.3683365e-6
2095,2025,20,2.17814643e-5,7.344818249999997e-5,4.695371e-6
2095,2025,40,5.683206e-5,1.5694677499999987e-4,1.27318475e-5
2095,2025,60,1.32457262e-4,2.880721999999999e-4,3.686384e-5
2095,2025,80,2.6814445e-4,5.033415749999994e-4,9.812409999999999e-5
2095,2025,100,4.7885524e-4,8.105425749999995e-4,2.1897712500000002e-4
2096,2025,0,7.8368005e-6,2.5410949999999994e-5,2.11382075e-6
2096,2025,20,2.06713666e-5,7.152699749999998e-5,4.2461229999999995e-6
2096,2025,40,5.5002033e-5,1.5454539999999986e-4,1.1824317499999999e-5
2096,2025,60,1.29851986e-4,2.85465425e-4,3.4815127500000003e-05
2096,2025,80,2.64808687e-4,5.008900249999994e-4,9.4753535e-5
2096,2025,100,4.7480536e-4,8.069882499999995e-4,2.13908475e-4
2097,2025,0,7.2648153e-6,2.4155159999999996e-5,1.8861727499999999e-6
2097,2025,20,1.96311993e-5,6.968186249999997e-5,3.839456e-6
2097,2025,40,5.32632131e-5,1.5223452499999986e-4,1.09836925e-5
2097,2025,60,1.27360389e-4,2.829666749999999e-4,3.28902375e-5
2097,2025,80,2.61616744e-4,4.985478499999994e-4,9.153815249999999e-5
2097,2025,100,4.7093677e-4,8.036050249999995e-4,2.0904905e-4
2098,2025,0,6.7383701e-6,2.2968602499999996e-5,1.6826825e-6
2098,2025,20,1.86556862e-5,6.790707249999998e-5,3.4714497499999998e-6
2098,2025,40,5.16089147e-5,1.5000762499999988e-4,1.0204822499999999e-5
2098,2025,60,1.2497346e-4,2.805654749999999e-4,3.10806225e-5
2098,2025,80,2.58555616e-4,4.963019499999993e-4,8.84672975e-5
2098,2025,100,4.6723159e-4,8.003719999999995e-4,2.0438584999999998e-4
2099,2025,0,6.2547663e-6,2.1849292499999997e-5,1.50141325e-6
2099,2025,20,1.77421413e-5,6.620308499999998e-5,3.1392965e-6
2099,2025,40,5.00373393e-5,1.4786612499999985e-4,9.4843755e-6
2099,2025,60,1.22691332e-4,2.782688749999999e-4,2.93817825e-5
2099,2025,80,2.55628095e-4,4.941649999999993e-4,8.553762250000001e-5
2099,2025,100,4.6369628e-4,7.973083249999994e-4,1.9991540000000003e-4
1990,2099,0,0.0062538097,0.007689473499999999,0.00510844175
1990,2099,20,0.0062538097,0.007689473499999999,0.00510844175
